date,hamon WEB,macron WEB,fillon WEB,le pen WEB,mélenchon WEB,query,time
"Apr 3, 2017","6.64297713981923","14.0792769803296","17.4581534644693","33.4612298422825","20.3583625730994","age","120"
"Apr 4, 2017","5.69330206830207","16.0720407538589","15.3872655122655","35.459213345577","19.3881783199965","age","120"
"Apr 5, 2017","8.35365853658537","12.270140428677","14.8978812515398","30.3337028824834","26.1446169007145","age","120"
"Apr 6, 2017","5.48955248132225","20.1686707678109","28.977836922647","18.42466536028","18.9392744679399","age","120"
"Apr 7, 2017","4.10128854527682","22.5429840931307","26.8584732960099","18.5254954234426","19.9717586421399","age","120"
"Apr 8, 2017","3.72298977864335","13.613566527921","13.6968877687402","32.5345145810262","28.4320413436693","age","120"
"Apr 9, 2017","4.74799572980554","11.0516041637387","16.9929836837504","19.0648413678577","40.1425750548477","age","120"
"Apr 10, 2017","2.96873949579832","11.4461400560224","16.8682128851541","25.8733893557423","34.8435182072829","age","120"
"Apr 11, 2017","5.91815114341966","14.1765827654097","19.0427878237165","24.6400884446464","28.2223898228078","age","120"
"Apr 12, 2017","4.50884839057185","14.5294155585824","12.6718391101865","19.9466663601515","40.3432305805078","age","120"
"Apr 13, 2017","5.81658841940532","11.8491392801252","15.4937625754527","22.5814442208808","36.2590655041359","age","120"
"Apr 14, 2017","3.96902734204902","10.7117964720727","14.8275321548332","35.6462333546047","26.8454106764403","age","120"
"Apr 15, 2017","4.58340208693628","12.5466598970812","15.8312099047498","25.1208714783611","33.9178566328716","age","120"
"Apr 16, 2017","3.40723033714082","10.886359671092","13.1593575621274","18.9458545107929","45.601197918847","age","120"
"Apr 17, 2017","3.30018070694264","22.9131187158374","11.0743858209874","25.2029244137993","29.5093903424332","age","120"
"Apr 18, 2017","5.99066584853387","14.0306799799186","14.3420166973466","25.3961808073483","32.2404566668526","age","120"
"Apr 19, 2017","6.02093573967931","14.0202559401198","13.6823506136455","31.9554141379849","26.3210435685705","age","120"
